"ATG","BrOr1","BrOr2"
"AT3G60140","BraA04g02680R","BraA09g47980R"
"AT3G60190","BraA04g02640R","BraA09g48000R"
"AT3G60200","BraA04g02630R","BraA09g48010R"
"AT3G60250","BraA07g22570R","BraA09g48090R"
"AT3G60260","BraA04g02590R","BraA09g48100R"
"AT3G60280","BraA04g02580R","BraA09g48110R"
"AT3G60330","BraA04g02530R","BraA09g48140R"
"AT3G60350","BraA04g02510R","BraA09g48200R"
"AT3G60360","BraA04g02500R","BraA09g48210R"
"AT3G60440","BraA07g22610R","BraA04g02470R"
"AT3G60450","BraA04g02460R","BraA09g48240R"
"AT3G60460","BraA07g22620R","BraA09g48250R"
"AT3G60490","BraA07g22670R","BraA09g48280R"
"AT3G60520","BraA07g22700R","BraA09g48300R"
"AT3G60530","BraA07g22710R","BraA09g48310R"
"AT3G60550","BraA07g22730R","BraA09g48320R"
"AT3G60570","BraA07g22740R","BraA04g02420R"
"AT3G60600","BraA07g22760R","BraA04g02380R"
"AT3G60650","BraA04g02360R","BraA09g48380R"
"AT3G60670","BraA04g02350R","BraA09g48400R"
"AT3G60690","BraA04g02330R","BraA09g48420R"
"AT3G60720","BraA04g02320R","BraA09g48430R"
"AT3G60830","BraA07g22830R","BraA09g48650R"
"AT3G60900","BraA07g22860R","BraA09g48680R"
"AT3G60920","BraA04g02170R","BraA09g48700R"
"AT3G60966","BraA04g02660R","BraA09g47990R"
"AT3G61110","BraA07g22900R","BraA09g48730R"
"AT3G61140","BraA07g22910R","BraA09g48770R"
"AT3G61160","BraA07g22930R","BraA09g48780R"
"AT3G61190","BraA04g02050R","BraA09g48830R"
"AT3G61220","BraA04g02030R","BraA09g48850R"
"AT3G61230","BraA04g02020R","BraA09g48860R"
"AT3G61240","BraA07g23010R","BraA09g48870R"
"AT3G61270","BraA07g23030R","BraA09g48900R"
"AT3G61290","BraA04g02000R","BraA09g48930R"
"AT3G61430","BraA04g01920R","BraA09g49020R"
"AT3G61440","BraA04g01910R","BraA09g49030R"
"AT3G61470","BraA07g23110R","BraA04g01870R"
"AT3G61530","BraA07g23160R","BraA09g49130R"
"AT3G61560","BraA07g23180R","BraA04g01860R"
"AT3G61570","BraA07g23190R","BraA09g49160R"
"AT3G61630","BraA07g23250R","BraA09g49230R"
"AT3G61690","BraA07g23270R","BraA09g49290R"
"AT3G61750","BraA07g23320R","BraA09g49350R"
"AT3G61790","BraA07g23360R","BraA04g01750R"
"AT3G61820","BraA07g23390R","BraA04g01740R"
"AT3G61830","BraA04g01730R","BraA09g49370R"
"AT3G61840","BraA07g23400R","BraA09g49380R"
"AT3G61850","BraA04g01720R","BraA09g49400R"
"AT3G61880","BraA04g01710R","BraA09g49440R"
"AT3G61890","BraA04g01670R","BraA09g49450R"
"AT3G61910","BraA07g23410R","BraA09g49470R"
"AT3G61930","BraA04g01660R","BraA09g49500R"
"AT3G61960","BraA07g23430R","BraA09g49530R"
"AT3G61980","BraA04g01630R","BraA09g49550R"
"AT3G62060","BraA04g01610R","BraA09g49630R"
"AT3G62120","BraA07g23500R","BraA09g49710R"
"AT3G62180","BraA04g01580R","BraA09g49740R"
"AT3G62260","BraA04g01520R","BraA09g49780R"
"AT3G62410","BraA07g23630R","BraA09g49850R"
"AT3G62420","BraA07g23640R","BraA09g49860R"
"AT3G62550","BraA04g01490R","BraA09g49890R"
"AT3G62630","BraA07g23660R","BraA09g49950R"
"AT3G62650","BraA07g23670R","BraA09g49980R"
"AT3G62720","BraA04g01430R","BraA09g50080R"
"AT3G62740","BraA04g01420R","BraA09g50100R"
"AT3G62810","BraA04g01380R","BraA09g50140R"
"AT3G62910","BraA04g01340R","BraA09g50220R"
"AT3G62940","BraA04g01310R","BraA09g50260R"
"AT3G62950","BraA04g01300R","BraA09g50270R"
"AT3G62960","BraA07g23820R","BraA09g50280R"
"AT3G63030","BraA04g01250R","BraA09g50330R"
"AT3G63070","BraA07g23870R","BraA04g01220R"
"AT3G63110","BraA04g01200R","BraA09g50380R"
"AT3G63130","BraA04g01190R","BraA09g50400R"
"AT3G63170","BraA04g01170R","BraA09g50420R"
"AT3G63190","BraA04g01150R","BraA09g50430R"
"AT3G63200","BraA04g01140R","BraA09g50450R"
"AT3G63210","BraA04g01130R","BraA09g50460R"
"AT3G66654","BraA03g32330R","BraA05g35960R"
"AT4G00220","BraA02g27390R","BraA09g01140R"
"AT4G00295","BraA02g27410R","BraA09g01180R"
"AT4G00305","BraA02g27430R","BraA03g29820R"
"AT4G00430","BraA03g29790R","BraA09g01290R"
"AT4G00440","BraA03g29780R","BraA09g01310R"
"AT4G00480","BraA03g29750R","BraA09g01340R"
"AT4G00570","BraA03g29720R","BraA09g01390R"
"AT4G00670","BraA03g29690R","BraA09g01430R"
"AT4G00700","BraA02g27530R","BraA03g29640R"
"AT4G00710","BraA03g29630R","BraA09g01450R"
"AT4G00720","BraA03g29620R","BraA09g01460R"
"AT4G00730","BraA03g29610R","BraA09g01470R"
"AT4G00740","BraA03g29600R","BraA09g01500R"
"AT4G00860","BraA03g29320R","BraA09g01860R"
"AT4G01000","BraA03g29360R","BraA09g01750R"
"AT4G01050","BraA03g29400R","BraA09g01720R"
"AT4G01090","BraA03g29430R","BraA09g01680R"
"AT4G01150","BraA02g27620R","BraA09g01640R"
"AT4G01210","BraA03g29500R","BraA09g01620R"
"AT4G01270","BraA03g29520R","BraA09g01580R"
"AT4G01310","BraA03g29540R","BraA09g01560R"
"AT4G01320","BraA03g29550R","BraA09g01550R"
"AT4G01395","BraA02g27750R","BraA03g29240R"
"AT4G01410","BraA03g29230R","BraA09g01910R"
"AT4G01440","BraA02g27850R","BraA09g01920R"
"AT4G01500","BraA02g28000R","BraA09g01960R"
"AT4G01520","BraA02g28040R","BraA09g01980R"
"AT4G01575","BraA03g29200R","BraA09g02020R"
"AT4G01650","BraA03g29180R","BraA09g02050R"
"AT4G01950","BraA03g29030R","BraA09g02190R"
"AT4G02060","BraA03g28940R","BraA09g02260R"
"AT4G02100","BraA03g28900R","BraA09g02290R"
"AT4G02150","BraA02g28090R","BraA03g28820R"
"AT4G02230","BraA03g28790R","BraA09g02390R"
"AT4G02290","BraA02g28160R","BraA09g02430R"
"AT4G02350","BraA02g28170R","BraA09g02490R"
"AT4G02370","BraA02g28180R","BraA03g28770R"
"AT4G02390","BraA02g28200R","BraA03g28740R"
"AT4G02400","BraA02g28210R","BraA09g02530R"
"AT4G02510","BraA02g28300R","BraA09g02630R"
"AT4G02530","BraA02g28340R","BraA09g02650R"
"AT4G02600","BraA02g28380R","BraA09g02680R"
"AT4G02650","BraA02g28400R","BraA09g02720R"
"AT4G02740","BraA03g28560R","BraA09g02810R"
"AT4G02780","BraA03g28540R","BraA09g02840R"
"AT4G02830","BraA02g28610R","BraA03g28510R"
"AT4G02880","BraA02g28640R","BraA03g28490R"
"AT4G02920","BraA02g28670R","BraA03g28460R"
"AT4G02930","BraA03g28450R","BraA09g02880R"
"AT4G02980","BraA03g28420R","BraA09g02910R"
"AT4G03020","BraA03g28410R","BraA09g02970R"
"AT4G03080","BraA02g28700R","BraA03g28380R"
"AT4G03090","BraA02g28710R","BraA09g03020R"
"AT4G03115","BraA02g28730R","BraA09g03050R"
"AT4G03170","BraA04g27110R","BraA05g06520R"
"AT4G03190","BraA03g28320R","BraA09g03100R"
"AT4G03210","BraA03g28310R","BraA09g03120R"
"AT4G03240","BraA03g28300R","BraA09g03150R"
"AT4G03260","BraA03g28290R","BraA09g03160R"
"AT4G03280","BraA03g28280R","BraA09g03180R"
"AT4G03390","BraA03g28190R","BraA09g03220R"
"AT4G03420","BraA03g28170R","BraA09g03250R"
"AT4G03430","BraA03g28160R","BraA09g03260R"
"AT4G03520","BraA03g28140R","BraA09g03300R"
"AT4G03560","BraA03g28130R","BraA09g03330R"
"AT4G03610","BraA03g28110R","BraA09g03340R"
"AT4G04020","BraA09g25650R","BraA03g27690R"
"AT4G04210","BraA09g25580R","BraA03g27710R"
"AT4G04450","BraA09g25520R","BraA03g27790R"
"AT4G04480","BraA09g25490R","BraA03g27810R"
"AT4G04630","BraA09g25340R","BraA03g27890R"
"AT4G04890","BraA09g25200R","BraA03g27980R"
"AT4G04950","BraA09g25140R","BraA03g28010R"
"AT4G05010","BraA09g24960R","BraA03g28020R"
"AT4G05070","BraA09g24930R","BraA03g28040R"
"AT4G05410","BraA09g24680R","BraA03g28060R"
"AT4G05430","BraA09g24620R","BraA09g03390R"
"AT4G05440","BraA02g27770R","BraA09g03380R"
"AT4G06634","BraA03g15360R","BraA10g08950R"
"AT4G08500","BraA03g26010R","BraA09g28240R"
"AT4G09012","BraA03g26240R","BraA09g28660R"
"AT4G09060","BraA03g26290R","BraA09g28690R"
"AT4G09720","BraA03g26530R","BraA09g28870R"
"AT4G09730","BraA03g26540R","BraA09g28910R"
"AT4G09800","BraA03g26590R","BraA09g28110R"
"AT4G09830","BraA03g26610R","BraA09g28090R"
"AT4G10040","BraA03g26700R","BraA09g27870R"
"AT4G10140","BraA02g30420R","BraA09g27750R"
"AT4G10340","BraA03g26800R","BraA09g27650R"
"AT4G10350","BraA03g26810R","BraA09g27640R"
"AT4G10360","BraA02g30260R","BraA09g27630R"
"AT4G10380","BraA03g26820R","BraA02g30210R"
"AT4G10440","BraA02g30160R","BraA09g27620R"
"AT4G10450","BraA02g30150R","BraA09g27610R"
"AT4G10490","BraA03g26840R","BraA09g27580R"
"AT4G10610","BraA03g26870R","BraA09g27550R"
"AT4G10710","BraA03g26910R","BraA09g27460R"
"AT4G10730","BraA02g30070R","BraA09g27430R"
"AT4G10770","BraA02g30030R","BraA09g27400R"
"AT4G10790","BraA03g26940R","BraA09g27380R"
"AT4G10850","BraA03g26980R","BraA09g27300R"
"AT4G11010","BraA02g29960R","BraA09g27210R"
"AT4G11030","BraA02g29930R","BraA09g27200R"
"AT4G11040","BraA03g27040R","BraA09g27190R"
"AT4G11110","BraA03g27090R","BraA09g27150R"
"AT4G11120","BraA03g27100R","BraA09g27140R"
"AT4G11160","BraA03g27150R","BraA02g29860R"
"AT4G11220","BraA03g27170R","BraA09g26990R"
"AT4G11380","BraA03g27200R","BraA09g26840R"
"AT4G11600","BraA02g29680R","BraA09g26570R"
"AT4G11740","BraA02g29550R","BraA09g26470R"
"AT4G11780","BraA02g29490R","BraA09g26420R"
"AT4G11820","BraA02g29450R","BraA09g26360R"
"AT4G11890","BraA03g27300R","BraA09g26300R"
"AT4G11920","BraA03g27330R","BraA09g26290R"
"AT4G12010","BraA03g27360R","BraA09g26250R"
"AT4G12070","BraA02g29420R","BraA09g26180R"
"AT4G12120","BraA03g27400R","BraA09g26170R"
"AT4G12130","BraA03g27410R","BraA09g26160R"
"AT4G12250","BraA02g29310R","BraA09g26120R"
"AT4G12300","BraA02g29260R","BraA09g26110R"
"AT4G12340","BraA02g29240R","BraA09g26100R"
"AT4G12390","BraA02g29210R","BraA09g26080R"
"AT4G12420","BraA03g27480R","BraA02g29160R"
"AT4G12510","BraA03g27560R","BraA09g26000R"
"AT4G12610","BraA03g27630R","BraA09g25870R"
"AT4G12730","BraA06g23360R","BraA01g16070R"
"AT4G12860","BraA08g07620R","BraA04g09830R"
"AT4G13160","BraA08g07850R","BraA04g09600R"
"AT4G13250","BraA08g07880R","BraA04g09540R"
"AT4G13350","BraA08g07910R","BraA04g09490R"
"AT4G13430","BraA08g07980R","BraA04g09410R"
"AT4G13560","BraA08g08080R","BraA04g09320R"
"AT4G13580","BraA08g08060R","BraA04g09280R"
"AT4G13615","BraA08g08020R","BraA04g09250R"
"AT4G14420","BraA08g10860R","BraA04g08430R"
"AT4G14930","BraA08g11170R","BraA01g14320R"
"AT4G14950","BraA08g11180R","BraA01g14290R"
"AT4G14965","BraA05g15690R","BraA08g11200R"
"AT4G15010","BraA05g15710R","BraA01g14260R"
"AT4G15093","BraA05g15730R","BraA08g11290R"
"AT4G15130","BraA05g15750R","BraA01g14140R"
"AT4G15140","BraA05g15760R","BraA08g11310R"
"AT4G15180","BraA05g15790R","BraA01g14120R"
"AT4G15200","BraA05g15800R","BraA01g14110R"
"AT4G15396","BraA03g45340R","BraA01g14020R"
"AT4G15410","BraA03g45350R","BraA08g11340R"
"AT4G15415","BraA03g45360R","BraA01g14010R"
"AT4G15417","BraA03g45370R","BraA01g14000R"
"AT4G15430","BraA08g11360R","BraA01g13970R"
"AT4G15470","BraA03g45390R","BraA08g11370R"
"AT4G15480","BraA03g45410R","BraA01g13920R"
"AT4G15510","BraA08g11380R","BraA01g13880R"
"AT4G15560","BraA03g45450R","BraA01g13820R"
"AT4G15630","BraA03g45470R","BraA08g11440R"
"AT4G15650","BraA03g45480R","BraA08g11450R"
"AT4G15780","BraA08g11600R","BraA01g13670R"
"AT4G15790","BraA08g11610R","BraA01g13640R"
"AT4G15880","BraA03g45640R","BraA08g11650R"
"AT4G15920","BraA03g45710R","BraA08g11660R"
"AT4G15970","BraA07g10210R","BraA08g10600R"
"AT4G16265","BraA08g11880R","BraA01g13210R"
"AT4G16390","BraA08g11960R","BraA01g13120R"
"AT4G16442","BraA08g11990R","BraA01g13060R"
"AT4G16444","BraA08g12000R","BraA03g46050R"
"AT4G16450","BraA03g46070R","BraA01g13030R"
"AT4G16460","BraA03g46080R","BraA01g13020R"
"AT4G16566","BraA03g46220R","BraA01g12820R"
"AT4G16620","BraA08g12090R","BraA03g46260R"
"AT4G16640","BraA03g46280R","BraA01g12750R"
"AT4G16660","BraA03g46310R","BraA01g12740R"
"AT4G16690","BraA08g12120R","BraA01g12690R"
"AT4G16695","BraA08g12130R","BraA03g46330R"
"AT4G16745","BraA03g46350R","BraA01g12630R"
"AT4G16765","BraA08g12160R","BraA03g46370R"
"AT4G16790","BraA08g12170R","BraA01g12550R"
"AT4G16820","BraA03g46380R","BraA01g12520R"
"AT4G17040","BraA03g46430R","BraA01g12420R"
"AT4G17050","BraA03g46440R","BraA01g12410R"
"AT4G17070","BraA08g12260R","BraA01g12390R"
"AT4G17080","BraA08g12270R","BraA01g12380R"
"AT4G17215","BraA03g46500R","BraA01g12320R"
"AT4G17220","BraA03g46510R","BraA01g12310R"
"AT4G17230","BraA08g12330R","BraA01g12300R"
"AT4G17250","BraA08g12360R","BraA03g46520R"
"AT4G17260","BraA03g46530R","BraA01g12280R"
"AT4G17390","BraA03g46560R","BraA01g12150R"
"AT4G17460","BraA03g46610R","BraA01g11980R"
"AT4G17500","BraA08g12540R","BraA01g01840R"
"AT4G17570","BraA08g12610R","BraA01g01920R"
"AT4G17620","BraA03g46680R","BraA01g01960R"
"AT4G17670","BraA03g46710R","BraA01g01990R"
"AT4G17695","BraA08g12630R","BraA01g02030R"
"AT4G17718","BraA03g46830R","BraA01g02040R"
"AT4G17790","BraA03g46920R","BraA01g02120R"
"AT4G17800","BraA03g46930R","BraA01g02130R"
"AT4G17810","BraA03g46960R","BraA01g02140R"
"AT4G17830","BraA03g46970R","BraA01g02150R"
"AT4G17840","BraA03g46980R","BraA01g02160R"
"AT4G17890","BraA03g47000R","BraA01g02240R"
"AT4G17895","BraA08g12700R","BraA03g47010R"
"AT4G17900","BraA08g12710R","BraA01g02250R"
"AT4G17920","BraA03g47040R","BraA01g02270R"
"AT4G17980","BraA03g47080R","BraA01g02310R"
"AT4G18010","BraA03g47100R","BraA01g02330R"
"AT4G18020","BraA03g47110R","BraA01g02340R"
"AT4G18070","BraA08g12750R","BraA03g47150R"
"AT4G18180","BraA03g47220R","BraA01g02430R"
"AT4G18280","BraA08g12990R","BraA03g47310R"
"AT4G18290","BraA08g13080R","BraA01g02490R"
"AT4G18360","BraA03g47350R","BraA01g02540R"
"AT4G18390","BraA03g47370R","BraA01g02590R"
"AT4G18395","BraA08g13100R","BraA01g02600R"
"AT4G18400","BraA03g47380R","BraA01g02610R"
"AT4G18490","BraA03g47430R","BraA01g02740R"
"AT4G18520","BraA03g47470R","BraA01g02790R"
"AT4G18630","BraA03g47560R","BraA01g02920R"
"AT4G18690","BraA08g13310R","BraA03g47580R"
"AT4G18700","BraA08g13320R","BraA01g02990R"
"AT4G18730","BraA03g47600R","BraA01g03010R"
"AT4G18800","BraA03g47660R","BraA01g03060R"
"AT4G18810","BraA08g13400R","BraA01g03070R"
"AT4G18823","BraA03g47670R","BraA01g02410R"
"AT4G18905","BraA08g13460R","BraA01g03130R"
"AT4G18910","BraA03g47770R","BraA01g03140R"
"AT4G18920","BraA03g47780R","BraA01g03150R"
"AT4G18950","BraA08g13480R","BraA01g03170R"
"AT4G18960","BraA03g47790R","BraA01g03180R"
"AT4G18980","BraA08g13490R","BraA03g47810R"
"AT4G18990","BraA03g47820R","BraA01g03200R"
"AT4G19040","BraA03g47830R","BraA01g03250R"
"AT4G19160","BraA08g13600R","BraA01g03330R"
"AT4G19170","BraA08g13610R","BraA01g03340R"
"AT4G19180","BraA03g47890R","BraA01g03350R"
"AT4G19200","BraA08g13640R","BraA01g03380R"
"AT4G19210","BraA08g13650R","BraA01g03410R"
"AT4G19230","BraA03g47920R","BraA01g03420R"
"AT4G19380","BraA03g47940R","BraA01g03490R"
"AT4G19410","BraA08g13680R","BraA01g03510R"
"AT4G19420","BraA08g13690R","BraA01g03520R"
"AT4G19430","BraA03g47980R","BraA01g03530R"
"AT4G19440","BraA03g47990R","BraA01g03540R"
"AT4G19460","BraA03g48030R","BraA01g03560R"
"AT4G19490","BraA03g48060R","BraA01g03580R"
"AT4G19645","BraA08g13880R","BraA01g03760R"
"AT4G19670","BraA03g48080R","BraA01g03820R"
"AT4G19810","BraA08g13890R","BraA01g03900R"
"AT4G19840","BraA08g13910R","BraA01g03910R"
"AT4G19860","BraA03g48130R","BraA01g03930R"
"AT4G20060","BraA08g14000R","BraA01g04100R"
"AT4G20170","BraA08g14090R","BraA01g04180R"
"AT4G20260","BraA03g48360R","BraA01g04230R"
"AT4G20280","BraA08g14140R","BraA01g04260R"
"AT4G20300","BraA08g14150R","BraA01g04270R"
"AT4G20320","BraA03g48380R","BraA01g04320R"
"AT4G20380","BraA03g48410R","BraA01g04360R"
"AT4G20460","BraA08g14240R","BraA01g04420R"
"AT4G20790","BraA03g48460R","BraA01g04480R"
"AT4G20850","BraA03g48510R","BraA01g04530R"
"AT4G20880","BraA03g48520R","BraA01g04560R"
"AT4G20940","BraA08g14680R","BraA01g04600R"
"AT4G21070","BraA08g14560R","BraA01g04720R"
"AT4G21150","BraA03g48630R","BraA01g04780R"
"AT4G21192","BraA08g14510R","BraA03g48650R"
"AT4G21430","BraA03g48730R","BraA01g04990R"
"AT4G21445","BraA03g48770R","BraA01g05020R"
"AT4G21450","BraA08g14460R","BraA01g05030R"
"AT4G21560","BraA08g14440R","BraA01g05110R"
"AT4G21620","BraA08g14360R","BraA03g48800R"
"AT4G21740","BraA03g48910R","BraA01g05260R"
"AT4G21745","BraA03g48920R","BraA01g05290R"
"AT4G21860","BraA03g48980R","BraA01g05400R"
"AT4G21940","BraA03g49080R","BraA01g05530R"
"AT4G21970","BraA03g49100R","BraA01g05550R"
"AT4G22080","BraA08g14820R","BraA01g05620R"
"AT4G22120","BraA08g14850R","BraA01g05660R"
"AT4G22190","BraA03g49250R","BraA01g05770R"
"AT4G22220","BraA08g14880R","BraA01g05820R"
"AT4G22250","BraA03g49260R","BraA01g05840R"
"AT4G22260","BraA03g49270R","BraA01g05850R"
"AT4G22270","BraA03g49290R","BraA01g05860R"
"AT4G22290","BraA03g49310R","BraA01g05870R"
"AT4G22310","BraA03g49330R","BraA01g05880R"
"AT4G22330","BraA08g14910R","BraA03g49350R"
"AT4G22540","BraA08g14980R","BraA01g06040R"
"AT4G22670","BraA08g15080R","BraA01g06130R"
"AT4G22730","BraA03g49510R","BraA01g06180R"
"AT4G22756","BraA03g49600R","BraA01g06270R"
"AT4G22780","BraA03g49620R","BraA01g06310R"
"AT4G22810","BraA03g49660R","BraA01g06340R"
"AT4G22850","BraA08g15170R","BraA01g06360R"
"AT4G22860","BraA08g15180R","BraA03g49700R"
"AT4G22890","BraA03g49720R","BraA01g06390R"
"AT4G22920","BraA08g15190R","BraA01g06410R"
"AT4G22980","BraA08g15270R","BraA01g06550R"
"AT4G23010","BraA03g49800R","BraA01g06570R"
"AT4G23030","BraA03g49810R","BraA01g06590R"
"AT4G23330","BraA03g50090R","BraA01g06940R"
"AT4G23410","BraA03g50150R","BraA01g06960R"
"AT4G23430","BraA08g15320R","BraA01g06970R"
"AT4G23496","BraA08g15340R","BraA01g07080R"
"AT4G23500","BraA03g50230R","BraA01g07090R"
"AT4G23650","BraA03g50390R","BraA01g07380R"
"AT4G23740","BraA03g50480R","BraA01g07510R"
"AT4G23820","BraA03g50540R","BraA01g07560R"
"AT4G23920","BraA03g50610R","BraA08g20490R"
"AT4G23930","BraA03g50620R","BraA01g07680R"
"AT4G23980","BraA03g50630R","BraA01g07690R"
"AT4G24020","BraA03g50660R","BraA01g07720R"
"AT4G24040","BraA03g50680R","BraA01g07750R"
"AT4G24050","BraA03g50690R","BraA01g07760R"
"AT4G24130","BraA03g50740R","BraA01g07830R"
"AT4G24150","BraA03g50750R","BraA01g07860R"
"AT4G24160","BraA03g50760R","BraA01g07870R"
"AT4G24180","BraA03g50770R","BraA01g07920R"
"AT4G24204","BraA03g50790R","BraA01g07940R"
"AT4G24260","BraA03g50840R","BraA01g08000R"
"AT4G24330","BraA03g50890R","BraA01g08110R"
"AT4G24470","BraA03g50910R","BraA01g08210R"
"AT4G24620","BraA03g51010R","BraA01g08330R"
"AT4G24680","BraA03g51020R","BraA01g08380R"
"AT4G24760","BraA03g51040R","BraA01g08440R"
"AT4G24770","BraA03g51050R","BraA01g08450R"
"AT4G24790","BraA03g51070R","BraA01g08470R"
"AT4G24820","BraA03g51080R","BraA01g08500R"
"AT4G24920","BraA03g51150R","BraA01g08580R"
"AT4G24970","BraA03g51170R","BraA01g08640R"
"AT4G25080","BraA03g51260R","BraA01g08720R"
"AT4G25160","BraA03g51350R","BraA01g08750R"
"AT4G25190","BraA03g51360R","BraA01g08790R"
"AT4G25250","BraA03g51380R","BraA01g08870R"
"AT4G25315","BraA03g51430R","BraA01g08930R"
"AT4G25320","BraA03g51440R","BraA01g08940R"
"AT4G25340","BraA03g51460R","BraA01g08950R"
"AT4G25420","BraA03g51550R","BraA01g08990R"
"AT4G25500","BraA08g19960R","BraA01g09060R"
"AT4G25515","BraA08g19950R","BraA03g51590R"
"AT4G25520","BraA03g51600R","BraA01g09090R"
"AT4G25560","BraA03g51640R","BraA01g09120R"
"AT4G25570","BraA03g51670R","BraA01g09130R"
"AT4G25600","BraA03g51700R","BraA01g09150R"
"AT4G25670","BraA03g51760R","BraA01g09260R"
"AT4G25700","BraA03g51770R","BraA01g09270R"
"AT4G25730","BraA08g19870R","BraA03g51780R"
"AT4G25760","BraA03g51800R","BraA01g09320R"
"AT4G25780","BraA08g19840R","BraA01g09350R"
"AT4G25835","BraA03g51830R","BraA01g09400R"
"AT4G25880","BraA03g51860R","BraA01g09430R"
"AT4G25950","BraA03g51870R","BraA01g09520R"
"AT4G25960","BraA03g51880R","BraA01g09530R"
"AT4G25990","BraA03g51890R","BraA01g09560R"
"AT4G26000","BraA03g51900R","BraA01g09580R"
"AT4G26050","BraA03g51950R","BraA01g09620R"
"AT4G26120","BraA08g19750R","BraA01g09710R"
"AT4G26140","BraA03g52000R","BraA01g09730R"
"AT4G26150","BraA03g52040R","BraA01g09740R"
"AT4G26200","BraA03g52050R","BraA01g09790R"
"AT4G26210","BraA08g19710R","BraA03g52070R"
"AT4G26230","BraA08g19700R","BraA01g09830R"
"AT4G26280","BraA03g52090R","BraA01g09880R"
"AT4G26320","BraA03g52110R","BraA01g09910R"
"AT4G26370","BraA03g52150R","BraA01g09940R"
"AT4G26400","BraA03g52160R","BraA01g09950R"
"AT4G26420","BraA08g19680R","BraA01g09970R"
"AT4G26430","BraA03g52190R","BraA01g09990R"
"AT4G26440","BraA03g52200R","BraA01g10000R"
"AT4G26450","BraA03g52210R","BraA01g10030R"
"AT4G26470","BraA03g52240R","BraA01g10060R"
"AT4G26480","BraA03g52230R","BraA01g10070R"
"AT4G26590","BraA03g52260R","BraA01g10180R"
"AT4G26650","BraA03g52300R","BraA01g10240R"
"AT4G26710","BraA08g19650R","BraA03g52350R"
"AT4G26720","BraA03g52330R","BraA01g10340R"
"AT4G26740","BraA08g19640R","BraA01g10350R"
"AT4G26760","BraA08g19620R","BraA01g10370R"
"AT4G26890","BraA08g19580R","BraA01g10490R"
"AT4G27080","BraA08g19460R","BraA03g52490R"
"AT4G27110","BraA08g19450R","BraA01g10620R"
"AT4G27120","BraA03g52500R","BraA01g10630R"
"AT4G27250","BraA03g52560R","BraA01g10770R"
"AT4G27260","BraA03g52580R","BraA01g10780R"
"AT4G27290","BraA03g52590R","BraA01g10810R"
"AT4G27330","BraA03g52620R","BraA01g10850R"
"AT4G27400","BraA08g19390R","BraA03g52640R"
"AT4G27410","BraA03g52650R","BraA01g10910R"
"AT4G27420","BraA03g52660R","BraA01g10920R"
"AT4G27435","BraA03g52670R","BraA01g10980R"
"AT4G27600","BraA03g52740R","BraA01g11120R"
"AT4G27640","BraA03g52750R","BraA01g11190R"
"AT4G27650","BraA03g52780R","BraA01g11200R"
"AT4G27652","BraA08g19280R","BraA03g52790R"
"AT4G27660","BraA03g52830R","BraA01g11280R"
"AT4G27680","BraA03g52850R","BraA01g11340R"
"AT4G27810","BraA03g52900R","BraA01g11420R"
"AT4G27870","BraA03g52970R","BraA01g11450R"
"AT4G27880","BraA08g19240R","BraA01g11460R"
"AT4G27960","BraA08g19170R","BraA01g11540R"
"AT4G28030","BraA03g53090R","BraA01g11620R"
"AT4G28060","BraA03g53110R","BraA01g11650R"
"AT4G28110","BraA03g53160R","BraA01g11700R"
"AT4G28190","BraA03g53230R","BraA01g11750R"
"AT4G28250","BraA03g53260R","BraA01g11790R"
"AT4G28260","BraA08g19070R","BraA03g53270R"
"AT4G28310","BraA08g19020R","BraA03g53320R"
"AT4G28330","BraA08g19010R","BraA01g11920R"
"AT4G28365","BraA08g18990R","BraA03g53340R"
"AT4G28480","BraA03g53460R","BraA01g01730R"
"AT4G28660","BraA03g53610R","BraA01g01600R"
"AT4G28700","BraA03g53620R","BraA01g01560R"
"AT4G28720","BraA08g18790R","BraA01g01500R"
"AT4G28730","BraA08g18780R","BraA03g53670R"
"AT4G28740","BraA08g18770R","BraA03g53680R"
"AT4G28830","BraA03g53720R","BraA01g01410R"
"AT4G28840","BraA03g53740R","BraA01g01400R"
"AT4G28860","BraA03g53750R","BraA01g01380R"
"AT4G28910","BraA03g53770R","BraA01g01360R"
"AT4G28940","BraA03g53840R","BraA01g01350R"
"AT4G29030","BraA03g53910R","BraA01g01290R"
"AT4G29050","BraA08g18630R","BraA01g01230R"
"AT4G29080","BraA08g18610R","BraA01g01210R"
"AT4G29160","BraA03g53990R","BraA01g01050R"
"AT4G29340","BraA08g18540R","BraA03g54170R"
"AT4G29480","BraA08g18490R","BraA03g54230R"
"AT4G29680","BraA08g18440R","BraA03g54280R"
"AT4G29960","BraA08g18320R","BraA03g54530R"
"AT4G30010","BraA08g18310R","BraA03g54550R"
